Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00-05:00,30.6200008392334,32.790000915527344,30.579999923706055,32.2400016784668,30.98474884033203,19555600
2022-01-04 00:00:00-05:00,32.630001068115234,33.4900016784668,32.33000183105469,33.04999923706055,31.763206481933594,20568400
2022-01-05 00:00:00-05:00,33.45000076293945,34.09000015258789,32.560001373291016,32.720001220703125,31.446060180664062,18118900
2022-01-06 00:00:00-05:00,33.20000076293945,33.34000015258789,32.15999984741211,32.720001220703125,31.446060180664062,11555100
2022-01-07 00:00:00-05:00,33.349998474121094,35.720001220703125,33.08000183105469,35.38999938964844,34.01210403442383,27736100
2022-01-10 00:00:00-05:00,36.54999923706055,36.68000030517578,34.33000183105469,34.90999984741211,33.55078887939453,21648300
2022-01-11 00:00:00-05:00,34.90999984741211,35.33000183105469,34.47999954223633,34.959999084472656,33.59884262084961,9730600
2022-01-12 00:00:00-05:00,35.189998626708984,35.58000183105469,34.7400016784668,34.970001220703125,33.608455657958984,8473900
2022-01-13 00:00:00-05:00,35.91999816894531,36.849998474121094,35.31999969482422,36.189998626708984,34.78095245361328,15606600
2022-01-14 00:00:00-05:00,35.900001525878906,36.880001068115234,35.40999984741211,36.81999969482422,35.38642501831055,10259000
2022-01-18 00:00:00-05:00,36.4900016784668,37.400001525878906,34.79999923706055,35.209999084472656,33.839107513427734,20056700
2022-01-19 00:00:00-05:00,35.599998474121094,36.61000061035156,34.7599983215332,35.06999969482422,33.70456314086914,18207400
2022-01-20 00:00:00-05:00,35.0099983215332,35.560001373291016,33.66999816894531,33.72999954223633,32.4167366027832,15664500
2022-01-21 00:00:00-05:00,32.70000076293945,32.81999969482422,31.1299991607666,31.25,30.03329086303711,21435800
2022-01-24 00:00:00-05:00,30.469999313354492,32.58000183105469,29.829999923706055,32.54999923706055,31.282678604125977,18787300
2022-01-25 00:00:00-05:00,32.209999084472656,33.150001525878906,31.190000534057617,32.86000061035156,31.580608367919922,11808800
2022-01-26 00:00:00-05:00,33.150001525878906,33.310001373291016,31.200000762939453,31.670000076293945,30.436939239501953,15505200
2022-01-27 00:00:00-05:00,32.11000061035156,32.41999816894531,31.239999771118164,31.40999984741211,30.187061309814453,14309800
2022-01-28 00:00:00-05:00,31.420000076293945,33.060001373291016,31.010000228881836,32.970001220703125,31.686325073242188,14852900
2022-01-31 00:00:00-05:00,32.689998626708984,33.849998474121094,32.189998626708984,33.45000076293945,32.14763259887695,10162300
2022-02-01 00:00:00-05:00,33.099998474121094,34.2400016784668,32.779998779296875,33.70000076293945,32.387901306152344,8991500
2022-02-02 00:00:00-05:00,33.529998779296875,33.54999923706055,32.66999816894531,32.77000045776367,31.494110107421875,10144600
2022-02-03 00:00:00-05:00,32.5,34.08000183105469,32.349998474121094,33.099998474121094,31.811260223388672,9594900
2022-02-04 00:00:00-05:00,33.130001068115234,33.790000915527344,32.66999816894531,33.40999984741211,32.10919189453125,8516300
2022-02-07 00:00:00-05:00,33.529998779296875,34.380001068115234,33.5,34.0,32.67622375488281,8546300
2022-02-08 00:00:00-05:00,34.02000045776367,34.79999923706055,33.650001525878906,34.529998779296875,33.185585021972656,9715300
2022-02-09 00:00:00-05:00,34.79999923706055,35.869998931884766,34.439998626708984,35.779998779296875,34.38691711425781,10466300
2022-02-10 00:00:00-05:00,35.5099983215332,36.689998626708984,35.279998779296875,35.880001068115234,34.48302459716797,11436200
