Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00-05:00,135.3699951171875,136.94000244140625,133.6300048828125,136.8000030517578,132.02902221679688,735200
2022-01-04 00:00:00-05:00,136.8000030517578,139.67999267578125,136.5399932861328,138.57000732421875,133.7373046875,774400
2022-01-05 00:00:00-05:00,138.82000732421875,142.07000732421875,138.82000732421875,141.00999450683594,136.0922088623047,909200
2022-01-06 00:00:00-05:00,140.9499969482422,142.72000122070312,140.6699981689453,141.36000061035156,136.4300079345703,753800
2022-01-07 00:00:00-05:00,142.07000732421875,143.6699981689453,141.24000549316406,143.35000610351562,138.35060119628906,747700
2022-01-10 00:00:00-05:00,143.72999572753906,144.88999938964844,142.6199951171875,143.27999877929688,138.2830352783203,862500
2022-01-11 00:00:00-05:00,143.72999572753906,143.72999572753906,139.47000122070312,142.11000061035156,137.15382385253906,536500
2022-01-12 00:00:00-05:00,141.00999450683594,142.91000366210938,140.22999572753906,140.8300018310547,135.91848754882812,678600
2022-01-13 00:00:00-05:00,141.10000610351562,144.1199951171875,140.7899932861328,143.0,138.01280212402344,566400
2022-01-14 00:00:00-05:00,142.75,145.49000549316406,142.35000610351562,145.14999389648438,140.08779907226562,675300
2022-01-18 00:00:00-05:00,144.47000122070312,145.82000732421875,142.86000061035156,145.35000610351562,140.28085327148438,779200
2022-01-19 00:00:00-05:00,145.27999877929688,145.75999450683594,143.13999938964844,143.39999389648438,138.39883422851562,911500
2022-01-20 00:00:00-05:00,143.57000732421875,143.57000732421875,141.0,141.13999938964844,136.21766662597656,815800
2022-01-21 00:00:00-05:00,142.94000244140625,143.72999572753906,141.72000122070312,143.22000122070312,138.22511291503906,658000
2022-01-24 00:00:00-05:00,143.36000061035156,145.02999877929688,138.82000732421875,142.02000427246094,137.06700134277344,881900
2022-01-25 00:00:00-05:00,141.5800018310547,141.75,138.52000427246094,139.39999389648438,134.53834533691406,1121800
2022-01-26 00:00:00-05:00,138.42999267578125,140.33999633789062,136.64999389648438,137.3800048828125,132.58880615234375,919200
2022-01-27 00:00:00-05:00,138.1199951171875,140.6300048828125,137.6699981689453,138.99000549316406,134.14266967773438,599500
2022-01-28 00:00:00-05:00,138.5,140.6300048828125,137.3000030517578,140.52000427246094,135.61929321289062,599900
2022-01-31 00:00:00-05:00,139.5399932861328,141.57000732421875,139.0,140.5800018310547,135.6772003173828,1712100
2022-02-01 00:00:00-05:00,140.61000061035156,140.9199981689453,136.72999572753906,138.5,133.66973876953125,875700
2022-02-02 00:00:00-05:00,138.10000610351562,140.72999572753906,138.10000610351562,139.5800018310547,134.71206665039062,806000
2022-02-03 00:00:00-05:00,140.19000244140625,141.6300048828125,139.0800018310547,140.3800048828125,135.4841766357422,514500
2022-02-04 00:00:00-05:00,139.49000549316406,139.6999969482422,135.9499969482422,136.8699951171875,132.09657287597656,587400
2022-02-07 00:00:00-05:00,137.33999633789062,137.86000061035156,135.85000610351562,137.10000610351562,132.31857299804688,493600
2022-02-08 00:00:00-05:00,137.1999969482422,137.86000061035156,135.8699951171875,136.49000549316406,131.72984313964844,659000
2022-02-09 00:00:00-05:00,136.33999633789062,137.27999877929688,136.24000549316406,136.5500030517578,131.78775024414062,527700
2022-02-10 00:00:00-05:00,135.3000030517578,136.24000549316406,133.25,133.58999633789062,129.87255859375,624900
2022-02-11 00:00:00-05:00,133.8699951171875,137.25,133.86000061035156,136.67999267578125,132.87657165527344,661400
2022-02-14 00:00:00-05:00,136.75999450683594,138.25,134.4600067138672,137.42999267578125,133.60569763183594,963400
2022-02-15 00:00:00-05:00,137.3800048828125,138.11000061035156,135.39999389648438,136.08999633789062,132.30299377441406,621200
2022-02-16 00:00:00-05:00,135.99000549316406,137.47999572753906,133.8800048828125,135.72000122070312,131.94329833984375,954700
2022-02-17 00:00:00-05:00,135.72000122070312,139.10000610351562,134.9199981689453,138.3300018310547,134.4806671142578,1082300
