Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00-05:00,172.27999877929688,172.5,162.88999938964844,164.35000610351562,160.45420837402344,1232500
2022-01-04 00:00:00-05:00,164.0,164.5,156.3699951171875,158.1999969482422,154.44996643066406,1945700
2022-01-05 00:00:00-05:00,158.4199981689453,159.8300018310547,157.1699981689453,157.32000732421875,153.5908203125,1193900
2022-01-06 00:00:00-05:00,156.4199981689453,159.88999938964844,155.5500030517578,158.33999633789062,154.58663940429688,945400
2022-01-07 00:00:00-05:00,158.75999450683594,158.88999938964844,155.61000061035156,155.8699951171875,152.17518615722656,729800
2022-01-10 00:00:00-05:00,156.36000061035156,159.88999938964844,155.80999755859375,159.60000610351562,155.81678771972656,860000
2022-01-11 00:00:00-05:00,159.27999877929688,160.00999450683594,155.47999572753906,157.8800048828125,154.13755798339844,776700
2022-01-12 00:00:00-05:00,150.9199981689453,152.1300048828125,146.39999389648438,147.13999938964844,143.65213012695312,2598300
2022-01-13 00:00:00-05:00,147.2100067138672,147.47999572753906,143.50999450683594,145.00999450683594,141.57261657714844,1433100
2022-01-14 00:00:00-05:00,145.13999938964844,146.3699951171875,140.82000732421875,142.3000030517578,138.92686462402344,1324500
2022-01-18 00:00:00-05:00,140.08999633789062,141.2100067138672,137.66000366210938,138.8300018310547,136.1322479248047,1365200
2022-01-19 00:00:00-05:00,139.10000610351562,140.5500030517578,137.83999633789062,138.97999572753906,136.27932739257812,904500
2022-01-20 00:00:00-05:00,140.3300018310547,142.58999633789062,136.83999633789062,137.1699981689453,134.50450134277344,1687100
2022-01-21 00:00:00-05:00,138.33999633789062,139.25,136.92999267578125,137.72000122070312,135.0438232421875,1156500
2022-01-24 00:00:00-05:00,136.60000610351562,138.82000732421875,133.02000427246094,138.3000030517578,135.61253356933594,1422200
2022-01-25 00:00:00-05:00,137.3000030517578,138.58999633789062,134.08999633789062,137.17999267578125,134.51429748535156,1023300
2022-01-26 00:00:00-05:00,136.3800048828125,138.33999633789062,134.60000610351562,135.39999389648438,132.76889038085938,1532100
2022-01-27 00:00:00-05:00,135.3000030517578,136.64999389648438,133.3800048828125,135.0800018310547,132.45510864257812,1125200
2022-01-28 00:00:00-05:00,133.80999755859375,134.86000061035156,131.4600067138672,134.85000610351562,132.22958374023438,1884600
2022-01-31 00:00:00-05:00,134.94000244140625,135.9600067138672,132.74000549316406,135.02000427246094,132.39627075195312,1485500
2022-02-01 00:00:00-05:00,135.77000427246094,135.77000427246094,132.52000427246094,135.24000549316406,132.6120147705078,1276500
2022-02-02 00:00:00-05:00,133.35000610351562,136.44000244140625,132.6699981689453,135.91000366210938,133.2689971923828,2606600
2022-02-03 00:00:00-05:00,138.2899932861328,141.77999877929688,135.60000610351562,136.30999755859375,133.6612091064453,2320000
2022-02-04 00:00:00-05:00,136.16000366210938,137.94000244140625,133.6699981689453,134.0500030517578,131.44512939453125,1243100
2022-02-07 00:00:00-05:00,133.57000732421875,133.80999755859375,130.24000549316406,132.2100067138672,129.64088439941406,1248400
2022-02-08 00:00:00-05:00,132.4499969482422,134.7100067138672,131.72999572753906,134.52000427246094,131.90599060058594,1009400
2022-02-09 00:00:00-05:00,135.39999389648438,137.52999877929688,135.33999633789062,136.7899932861328,134.13186645507812,958900
2022-02-10 00:00:00-05:00,135.6199951171875,136.94000244140625,133.2899932861328,133.7100067138672,131.1117401123047,1306000
2022-02-11 00:00:00-05:00,133.36000061035156,134.92999267578125,131.9199981689453,132.3699951171875,129.79776000976562,1087200
2022-02-14 00:00:00-05:00,131.6199951171875,133.00999450683594,129.75,130.2899932861328,127.75817108154297,1220400
2022-02-15 00:00:00-05:00,131.49000549316406,132.32000732421875,129.6999969482422,131.11000061035156,128.562255859375,1280100
2022-02-16 00:00:00-05:00,130.63999938964844,132.44000244140625,129.6699981689453,131.72000122070312,129.160400390625,1105000
2022-02-17 00:00:00-05:00,131.17999267578125,131.39999389648438,129.0500030517578,129.1199951171875,126.61092376708984,2109700
2022-02-18 00:00:00-05:00,129.25999450683594,131.7899932861328,128.38999938964844,131.3800048828125,128.82699584960938,2243500
2022-02-22 00:00:00-05:00,130.77000427246094,132.52000427246094,129.35000610351562,130.5500030517578,128.0131378173828,1098900
2022-02-23 00:00:00-05:00,127.69000244140625,132.0399932861328,127.37000274658203,129.08999633789062,126.58150482177734,1354200
2022-02-24 00:00:00-05:00,126.26000213623047,129.67999267578125,125.7699966430664,129.50999450683594,126.99333953857422,1206400
2022-02-25 00:00:00-05:00,130.24000549316406,132.69000244140625,130.0,132.17999267578125,129.6114501953125,1032900
2022-02-28 00:00:00-05:00,129.58999633789062,131.6999969482422,129.58999633789062,131.27000427246094,128.71914672851562,1147700
2022-03-01 00:00:00-05:00,130.66000366210938,131.97999572753906,129.60000610351562,131.9199981689453,129.3565216064453,996200
2022-03-02 00:00:00-05:00,131.9199981689453,136.57000732421875,131.9199981689453,134.75999450683594,132.14132690429688,1412100
2022-03-03 00:00:00-05:00,134.67999267578125,136.13999938964844,133.42999267578125,135.7899932861328,133.15130615234375,992100
2022-03-04 00:00:00-05:00,134.72000122070312,138.14999389648438,134.72000122070312,137.64999389648438,134.97515869140625,951000
2022-03-07 00:00:00-05:00,137.6699981689453,137.6699981689453,134.44000244140625,136.10000610351562,133.45529174804688,1123400
2022-03-08 00:00:00-05:00,135.2100067138672,136.8800048828125,133.25,134.3000030517578,131.69027709960938,1233500
2022-03-09 00:00:00-05:00,136.32000732421875,137.50999450683594,134.35000610351562,135.5800018310547,132.94540405273438,884600
2022-03-10 00:00:00-05:00,134.44000244140625,136.5500030517578,133.49000549316406,135.97000122070312,133.3278350830078,694300
2022-03-11 00:00:00-05:00,136.19000244140625,139.10000610351562,136.19000244140625,136.33999633789062,133.6906280517578,1438100
2022-03-14 00:00:00-04:00,137.30999755859375,138.74000549316406,136.88999938964844,138.11000061035156,135.42623901367188,1260100
2022-03-15 00:00:00-04:00,138.6699981689453,141.77000427246094,138.5,141.64999389648438,138.89743041992188,1272300
2022-03-16 00:00:00-04:00,141.63999938964844,143.5,140.77999877929688,143.2899932861328,140.50555419921875,1200900
2022-03-17 00:00:00-04:00,142.74000549316406,145.19000244140625,142.72000122070312,145.16000366210938,142.3392333984375,1378600
2022-03-18 00:00:00-04:00,146.1699981689453,146.42999267578125,142.6199951171875,145.05999755859375,142.2411651611328,1849700
2022-03-21 00:00:00-04:00,144.63999938964844,145.63999938964844,143.3000030517578,143.85000610351562,141.0546875,1398400
2022-03-22 00:00:00-04:00,143.9600067138672,146.2100067138672,143.0399932861328,143.77999877929688,140.98605346679688,1605800
2022-03-23 00:00:00-04:00,142.8000030517578,143.25,141.0500030517578,142.36000061035156,139.59364318847656,1687800
2022-03-24 00:00:00-04:00,142.36000061035156,144.1199951171875,141.57000732421875,141.99000549316406,139.23085021972656,1158100
2022-03-25 00:00:00-04:00,142.0399932861328,144.0800018310547,141.77999877929688,144.0800018310547,141.28021240234375,684100
2022-03-28 00:00:00-04:00,144.08999633789062,144.9499969482422,143.05999755859375,144.89999389648438,142.08428955078125,702300
2022-03-29 00:00:00-04:00,145.58999633789062,146.25,140.86000061035156,141.38999938964844,138.6425018310547,1489300
2022-03-30 00:00:00-04:00,141.3000030517578,141.5500030517578,138.1199951171875,138.9600067138672,136.25973510742188,1022500
2022-03-31 00:00:00-04:00,138.97000122070312,139.83999633789062,136.85000610351562,136.86000061035156,134.2005157470703,1175100
2022-04-01 00:00:00-04:00,137.05999755859375,137.1999969482422,133.69000244140625,136.3300018310547,133.68081665039062,1586200
2022-04-04 00:00:00-04:00,134.60000610351562,135.8300018310547,133.33999633789062,134.5399932861328,131.9255828857422,1475600
2022-04-05 00:00:00-04:00,133.5,135.3000030517578,133.14999389648438,133.6699981689453,131.7186737060547,1451300
2022-04-06 00:00:00-04:00,133.27999877929688,134.72000122070312,132.33999633789062,134.42999267578125,132.46755981445312,1177500
2022-04-07 00:00:00-04:00,133.44000244140625,138.11000061035156,133.44000244140625,137.92999267578125,135.91647338867188,1230300
2022-04-08 00:00:00-04:00,138.7100067138672,140.77000427246094,138.19000244140625,140.0,137.9562530517578,1205300
2022-04-11 00:00:00-04:00,139.8800048828125,140.32000732421875,137.14999389648438,137.38999938964844,135.3843536376953,772300
2022-04-12 00:00:00-04:00,136.83999633789062,139.14999389648438,136.6699981689453,137.27000427246094,135.26611328125,865300
2022-04-13 00:00:00-04:00,136.97999572753906,137.8300018310547,135.63999938964844,137.0500030517578,135.04933166503906,895300
2022-04-14 00:00:00-04:00,138.07000732421875,138.07000732421875,135.3300018310547,135.9199981689453,133.93582153320312,667000
2022-04-18 00:00:00-04:00,135.67999267578125,136.4499969482422,132.85000610351562,133.24000549316406,131.29495239257812,1113600
2022-04-19 00:00:00-04:00,133.75,136.9600067138672,133.22999572753906,135.8800048828125,133.8964080810547,1056100
2022-04-20 00:00:00-04:00,136.44000244140625,139.41000366210938,136.27999877929688,138.4499969482422,136.42889404296875,1157700
2022-04-21 00:00:00-04:00,141.75999450683594,143.91000366210938,136.39999389648438,141.63999938964844,139.5723114013672,2299800
2022-04-22 00:00:00-04:00,140.3000030517578,140.83999633789062,137.07000732421875,137.19000244140625,135.18728637695312,1183400
