Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00-05:00,21.809999465942383,22.280000686645508,21.610000610351562,21.81999969482422,21.368915557861328,6321200
2022-01-04 00:00:00-05:00,22.0,22.780000686645508,21.84000015258789,22.40999984741211,21.946718215942383,6574100
2022-01-05 00:00:00-05:00,22.90999984741211,23.299999237060547,21.68000030517578,21.690000534057617,21.24160385131836,4995100
2022-01-06 00:00:00-05:00,22.190000534057617,22.31999969482422,21.469999313354492,21.780000686645508,21.329742431640625,4040600
2022-01-07 00:00:00-05:00,22.059999465942383,22.81999969482422,22.049999237060547,22.809999465942383,22.33844757080078,6050900
2022-01-10 00:00:00-05:00,23.010000228881836,23.280000686645508,22.420000076293945,23.0,22.524524688720703,7701700
2022-01-11 00:00:00-05:00,23.1299991607666,23.65999984741211,22.84000015258789,23.530000686645508,23.04356575012207,9279600
2022-01-12 00:00:00-05:00,23.75,24.84000015258789,23.489999771118164,24.65999984741211,24.150203704833984,7433500
2022-01-13 00:00:00-05:00,24.0,24.729999542236328,23.420000076293945,23.510000228881836,23.02397918701172,7082700
2022-01-14 00:00:00-05:00,23.329999923706055,23.860000610351562,23.31999969482422,23.790000915527344,23.29819107055664,3808900
2022-01-18 00:00:00-05:00,23.899999618530273,23.920000076293945,22.510000228881836,22.670000076293945,22.201343536376953,17302000
2022-01-19 00:00:00-05:00,22.709999084472656,22.90999984741211,21.84000015258789,22.200000762939453,21.741060256958008,7758800
2022-01-20 00:00:00-05:00,21.959999084472656,22.399999618530273,21.110000610351562,21.1200008392334,20.683387756347656,8034900
2022-01-21 00:00:00-05:00,21.0,21.06999969482422,20.3700008392334,20.559999465942383,20.134963989257812,8110600
2022-01-24 00:00:00-05:00,20.0,20.719999313354492,19.6200008392334,20.649999618530273,20.22310447692871,8621300
2022-01-25 00:00:00-05:00,20.420000076293945,20.469999313354492,19.709999084472656,20.100000381469727,19.684473037719727,8526800
2022-01-26 00:00:00-05:00,20.719999313354492,21.040000915527344,19.530000686645508,19.739999771118164,19.3319149017334,9838600
2022-01-27 00:00:00-05:00,20.18000030517578,20.34000015258789,19.200000762939453,20.280000686645508,19.86075210571289,12123300
2022-01-28 00:00:00-05:00,20.59000015258789,21.450000762939453,20.440000534057617,21.139999389648438,20.702972412109375,11020900
2022-01-31 00:00:00-05:00,21.290000915527344,21.40999984741211,20.3700008392334,21.25,20.810699462890625,7465200
2022-02-01 00:00:00-05:00,21.040000915527344,22.059999465942383,20.90999984741211,21.790000915527344,21.339536666870117,8735100
2022-02-02 00:00:00-05:00,22.299999237060547,22.3799991607666,21.579999923706055,22.149999618530273,21.692094802856445,8968000
2022-02-03 00:00:00-05:00,21.6200008392334,22.15999984741211,21.329999923706055,21.350000381469727,20.908632278442383,7482700
2022-02-04 00:00:00-05:00,21.479999542236328,22.040000915527344,21.229999542236328,21.559999465942383,21.114290237426758,6953900
2022-02-07 00:00:00-05:00,21.18000030517578,21.479999542236328,20.719999313354492,21.170000076293945,20.732351303100586,7961500
2022-02-08 00:00:00-05:00,21.219999313354492,21.420000076293945,20.8700008392334,21.18000030517578,20.742145538330078,6084800
2022-02-09 00:00:00-05:00,21.110000610351562,21.6299991607666,21.079999923706055,21.5,21.055532455444336,7082300
2022-02-10 00:00:00-05:00,20.899999618530273,22.200000762939453,20.6299991607666,21.670000076293945,21.222017288208008,12760300
2022-02-11 00:00:00-05:00,21.719999313354492,23.020000457763672,21.719999313354492,22.93000030517578,22.58625602722168,14352700
2022-02-14 00:00:00-05:00,23.020000457763672,23.110000610351562,22.450000762939453,22.770000457763672,22.428653717041016,9777300
2022-02-15 00:00:00-05:00,22.719999313354492,23.190000534057617,22.3700008392334,23.100000381469727,22.753707885742188,12165600
2022-02-16 00:00:00-05:00,23.389999389648438,24.010000228881836,23.15999984741211,23.420000076293945,23.06890869140625,12436700
2022-02-17 00:00:00-05:00,23.43000030517578,23.979999542236328,23.0,23.209999084472656,22.862056732177734,10709500
2022-02-18 00:00:00-05:00,23.049999237060547,23.059999465942383,22.25,22.31999969482422,21.98539924621582,10371100
2022-02-22 00:00:00-05:00,22.899999618530273,23.0,21.459999084472656,21.6200008392334,21.2958927154541,10546000
